User: Horatio
 Sample name: JT029_SrRuO3_171024
 Remarks: First proper test with optimised program. 
 Dataset from date: Thursday, October 17, 2024 2:28 PM 
 
Temp	 Field	 Source (A)	 Source (V)	 Sense (V)	 
 
4.9985 	 -0.199797 	 5E-6 	 0.0059 	 0.000328 	 3 	 0 	 
4.9985 	 -0.199797 	 5E-6 	 0.0059 	 0.000463 	 4 	 0 	 
4.9985 	 -0.199797 	 5E-6 	 0.0059 	 0.000198 	 5 	 0 	 
4.9985 	 -0.199797 	 1E-5 	 0.01183 	 2.286598E-7 	 0 	 0 	 
4.9985 	 -0.199797 	 1E-5 	 0.01183 	 0.000145 	 1 	 0 	 
4.9985 	 -0.199797 	 1E-5 	 0.01183 	 0.000664 	 2 	 0 	 
4.9985 	 -0.199797 	 1E-5 	 0.01183 	 0.00066 	 3 	 0 	 
4.9985 	 -0.199797 	 1E-5 	 0.01183 	 0.000798 	 4 	 0 	 
4.9985 	 -0.199797 	 1E-5 	 0.01183 	 0.00053 	 5 	 0 	 
4.9996 	 19999.792969 	 -1E-5 	 -0.01182 	 9.764521E-6 	 0 	 0 	 
4.9996 	 19999.792969 	 -1E-5 	 -0.01182 	 0.000133 	 1 	 0 	 
4.9996 	 19999.792969 	 -1E-5 	 -0.01182 	 -0.000674 	 2 	 0 	 
4.9996 	 19999.792969 	 -1E-5 	 -0.01182 	 -0.000668 	 3 	 0 	 
4.9996 	 19999.792969 	 -1E-5 	 -0.01182 	 -0.00054 	 4 	 0 	 
4.9996 	 19999.792969 	 -1E-5 	 -0.01182 	 -0.000798 	 5 	 0 	 
4.9996 	 19999.792969 	 -5E-6 	 -0.00589 	 3.432099E-6 	 0 	 0 	 
4.9996 	 19999.792969 	 -5E-6 	 -0.00589 	 0.000131 	 1 	 0 	 
4.9996 	 19999.792969 	 -5E-6 	 -0.00589 	 -0.000339 	 2 	 0 	 
4.9996 	 19999.792969 	 -5E-6 	 -0.00589 	 -0.000336 	 3 	 0 	 
4.9996 	 19999.792969 	 -5E-6 	 -0.00589 	 -0.000206 	 4 	 0 	 
4.9996 	 19999.792969 	 -5E-6 	 -0.00589 	 -0.000466 	 5 	 0 	 
4.9996 	 19999.792969 	 0 	 -1E-5 	 -4.651031E-6 	 0 	 0 	 
4.9996 	 19999.792969 	 0 	 -1E-5 	 0.000128 	 1 	 0 	 
4.9996 	 19999.792969 	 0 	 -1E-5 	 -4.217649E-6 	 2 	 0 	 
4.9996 	 19999.792969 	 0 	 -1E-5 	 -3.707901E-6 	 3 	 0 	 
4.9996 	 19999.792969 	 0 	 -1E-5 	 0.000129 	 4 	 0 	 
4.9996 	 19999.792969 	 0 	 -1E-5 	 -0.000134 	 5 	 0 	 
4.9996 	 19999.792969 	 5E-6 	 0.0059 	 -1.320749E-5 	 0 	 0 	 
4.9996 	 19999.792969 	 5E-6 	 0.0059 	 0.000125 	 1 	 0 	 
4.9996 	 19999.792969 	 5E-6 	 0.0059 	 0.00033 	 2 	 0 	 
4.9996 	 19999.792969 	 5E-6 	 0.0059 	 0.000328 	 3 	 0 	 
4.9996 	 19999.792969 	 5E-6 	 0.0059 	 0.000463 	 4 	 0 	 
4.9996 	 19999.792969 	 5E-6 	 0.0059 	 0.000198 	 5 	 0 	 
4.9996 	 19999.792969 	 1E-5 	 0.01181 	 -2.135626E-5 	 0 	 0 	 
4.9996 	 19999.792969 	 1E-5 	 0.01181 	 0.000122 	 1 	 0 	 
4.9996 	 19999.792969 	 1E-5 	 0.01181 	 0.000665 	 2 	 0 	 
4.9996 	 19999.792969 	 1E-5 	 0.01181 	 0.00066 	 3 	 0 	 
4.9996 	 19999.792969 	 1E-5 	 0.01181 	 0.000797 	 4 	 0 	 
4.9996 	 19999.792969 	 1E-5 	 0.01181 	 0.00053 	 5 	 0 	 
5.0008 	 39999.574219 	 -1E-5 	 -0.01174 	 1.554945E-5 	 0 	 0 	 
5.0008 	 39999.574219 	 -1E-5 	 -0.01174 	 0.000137 	 1 	 0 	 
5.0008 	 39999.574219 	 -1E-5 	 -0.01174 	 -0.000668 	 2 	 0 	 
5.0008 	 39999.574219 	 -1E-5 	 -0.01174 	 -0.000662 	 3 	 0 	 
5.0008 	 39999.574219 	 -1E-5 	 -0.01174 	 -0.000536 	 4 	 0 	 
5.0008 	 39999.574219 	 -1E-5 	 -0.01174 	 -0.000792 	 5 	 0 	 
5.0008 	 39999.574219 	 -5E-6 	 -0.00587 	 5.566698E-6 	 0 	 0 	 
5.0008 	 39999.574219 	 -5E-6 	 -0.00587 	 0.000132 	 1 	 0 	 
5.0008 	 39999.574219 	 -5E-6 	 -0.00587 	 -0.000336 	 2 	 0 	 
5.0008 	 39999.574219 	 -5E-6 	 -0.00587 	 -0.000333 	 3 	 0 	 
5.0008 	 39999.574219 	 -5E-6 	 -0.00587 	 -0.000204 	 4 	 0 	 
5.0008 	 39999.574219 	 -5E-6 	 -0.00587 	 -0.000463 	 5 	 0 	 
5.0008 	 39999.574219 	 0 	 -1E-5 	 -4.800533E-6 	 0 	 0 	 
5.0008 	 39999.574219 	 0 	 -1E-5 	 0.000128 	 1 	 0 	 
5.0008 	 39999.574219 	 0 	 -1E-5 	 -4.412972E-6 	 2 	 0 	 
5.0008 	 39999.574219 	 0 	 -1E-5 	 -3.860488E-6 	 3 	 0 	 
5.0008 	 39999.574219 	 0 	 -1E-5 	 0.000128 	 4 	 0 	 
5.0008 	 39999.574219 	 0 	 -1E-5 	 -0.000133 	 5 	 0 	 
5.0008 	 39999.574219 	 5E-6 	 0.00586 	 -1.49253E-5 	 0 	 0 	 
5.0008 	 39999.574219 	 5E-6 	 0.00586 	 0.000123 	 1 	 0 	 
5.0008 	 39999.574219 	 5E-6 	 0.00586 	 0.000328 	 2 	 0 	 
5.0008 	 39999.574219 	 5E-6 	 0.00586 	 0.000325 	 3 	 0 	 
5.0008 	 39999.574219 	 5E-6 	 0.00586 	 0.00046 	 4 	 0 	 
5.0008 	 39999.574219 	 5E-6 	 0.00586 	 0.000196 	 5 	 0 	 
5.0008 	 39999.574219 	 1E-5 	 0.01173 	 -2.518004E-5 	 0 	 0 	 
5.0008 	 39999.574219 	 1E-5 	 0.01173 	 0.000119 	 1 	 0 	 
5.0008 	 39999.574219 	 1E-5 	 0.01173 	 0.00066 	 2 	 0 	 
5.0008 	 39999.574219 	 1E-5 	 0.01173 	 0.000655 	 3 	 0 	 
5.0008 	 39999.574219 	 1E-5 	 0.01173 	 0.000792 	 4 	 0 	 
5.0008 	 39999.574219 	 1E-5 	 0.01173 	 0.000525 	 5 	 0 	 
4.9985 	 59999.566406 	 -1E-5 	 -0.01166 	 1.596315E-5 	 0 	 0 	 
4.9985 	 59999.566406 	 -1E-5 	 -0.01166 	 0.000137 	 1 	 0 	 
4.9985 	 59999.566406 	 -1E-5 	 -0.01166 	 -0.000666 	 2 	 0 	 
4.9985 	 59999.566406 	 -1E-5 	 -0.01166 	 -0.00066 	 3 	 0 	 
4.9985 	 59999.566406 	 -1E-5 	 -0.01166 	 -0.000534 	 4 	 0 	 
4.9985 	 59999.566406 	 -1E-5 	 -0.01166 	 -0.000789 	 5 	 0 	 
4.9985 	 59999.566406 	 -5E-6 	 -0.00582 	 5.617217E-6 	 0 	 0 	 
4.9985 	 59999.566406 	 -5E-6 	 -0.00582 	 0.000132 	 1 	 0 	 
4.9985 	 59999.566406 	 -5E-6 	 -0.00582 	 -0.000335 	 2 	 0 	 
4.9985 	 59999.566406 	 -5E-6 	 -0.00582 	 -0.000332 	 3 	 0 	 
4.9985 	 59999.566406 	 -5E-6 	 -0.00582 	 -0.000203 	 4 	 0 	 
4.9985 	 59999.566406 	 -5E-6 	 -0.00582 	 -0.000461 	 5 	 0 	 
4.9985 	 59999.566406 	 0 	 -1E-5 	 -4.939609E-6 	 0 	 0 	 
4.9985 	 59999.566406 	 0 	 -1E-5 	 0.000127 	 1 	 0 	 
4.9985 	 59999.566406 	 0 	 -1E-5 	 -4.349969E-6 	 2 	 0 	 
4.9985 	 59999.566406 	 0 	 -1E-5 	 -4.056398E-6 	 3 	 0 	 
4.9985 	 59999.566406 	 0 	 -1E-5 	 0.000128 	 4 	 0 	 
4.9985 	 59999.566406 	 0 	 -1E-5 	 -0.000133 	 5 	 0 	 
4.9985 	 59999.566406 	 5E-6 	 0.00584 	 -1.510887E-5 	 0 	 0 	 
4.9985 	 59999.566406 	 5E-6 	 0.00584 	 0.000123 	 1 	 0 	 
4.9985 	 59999.566406 	 5E-6 	 0.00584 	 0.000327 	 2 	 0 	 
4.9985 	 59999.566406 	 5E-6 	 0.00584 	 0.000324 	 3 	 0 	 
4.9985 	 59999.566406 	 5E-6 	 0.00584 	 0.000459 	 4 	 0 	 
4.9985 	 59999.566406 	 5E-6 	 0.00584 	 0.000195 	 5 	 0 	 
4.9985 	 59999.566406 	 1E-5 	 0.01169 	 -2.555232E-5 	 0 	 0 	 
4.9985 	 59999.566406 	 1E-5 	 0.01169 	 0.000118 	 1 	 0 	 
4.9985 	 59999.566406 	 1E-5 	 0.01169 	 0.000657 	 2 	 0 	 
4.9985 	 59999.566406 	 1E-5 	 0.01169 	 0.000652 	 3 	 0 	 
4.9985 	 59999.566406 	 1E-5 	 0.01169 	 0.00079 	 4 	 0 	 
4.9985 	 59999.566406 	 1E-5 	 0.01169 	 0.000523 	 5 	 0 	 
5.0019 	 79999.773437 	 -1E-5 	 -0.01164 	 1.564065E-5 	 0 	 0 	 
5.0019 	 79999.773437 	 -1E-5 	 -0.01164 	 0.000137 	 1 	 0 	 
5.0019 	 79999.773437 	 -1E-5 	 -0.01164 	 -0.000664 	 2 	 0 	 
5.0019 	 79999.773437 	 -1E-5 	 -0.01164 	 -0.000658 	 3 	 0 	 
5.0019 	 79999.773437 	 -1E-5 	 -0.01164 	 -0.000531 	 4 	 0 	 
5.0019 	 79999.773437 	 -1E-5 	 -0.01164 	 -0.000787 	 5 	 0 	 
5.0019 	 79999.773437 	 -5E-6 	 -0.00581 	 5.538501E-6 	 0 	 0 	 
5.0019 	 79999.773437 	 -5E-6 	 -0.00581 	 0.000132 	 1 	 0 	 
5.0019 	 79999.773437 	 -5E-6 	 -0.00581 	 -0.000334 	 2 	 0 	 
5.0019 	 79999.773437 	 -5E-6 	 -0.00581 	 -0.000331 	 3 	 0 	 
5.0019 	 79999.773437 	 -5E-6 	 -0.00581 	 -0.000202 	 4 	 0 	 
5.0019 	 79999.773437 	 -5E-6 	 -0.00581 	 -0.00046 	 5 	 0 	 
5.0019 	 79999.773437 	 0 	 -1E-5 	 -4.817128E-6 	 0 	 0 	 
5.0019 	 79999.773437 	 0 	 -1E-5 	 0.000127 	 1 	 0 	 
5.0019 	 79999.773437 	 0 	 -1E-5 	 -4.304883E-6 	 2 	 0 	 
5.0019 	 79999.773437 	 0 	 -1E-5 	 -3.814961E-6 	 3 	 0 	 
5.0019 	 79999.773437 	 0 	 -1E-5 	 0.000128 	 4 	 0 	 
5.0019 	 79999.773437 	 0 	 -1E-5 	 -0.000133 	 5 	 0 	 
5.0019 	 79999.773437 	 5E-6 	 0.00583 	 -1.507319E-5 	 0 	 0 	 
5.0019 	 79999.773437 	 5E-6 	 0.00583 	 0.000123 	 1 	 0 	 
5.0019 	 79999.773437 	 5E-6 	 0.00583 	 0.000325 	 2 	 0 	 
5.0019 	 79999.773437 	 5E-6 	 0.00583 	 0.000323 	 3 	 0 	 
5.0019 	 79999.773437 	 5E-6 	 0.00583 	 0.000457 	 4 	 0 	 
5.0019 	 79999.773437 	 5E-6 	 0.00583 	 0.000194 	 5 	 0 	 
5.0019 	 79999.773437 	 1E-5 	 0.01166 	 -2.559976E-5 	 0 	 0 	 
5.0019 	 79999.773437 	 1E-5 	 0.01166 	 0.000118 	 1 	 0 	 
5.0019 	 79999.773437 	 1E-5 	 0.01166 	 0.000655 	 2 	 0 	 
5.0019 	 79999.773437 	 1E-5 	 0.01166 	 0.00065 	 3 	 0 	 
5.0019 	 79999.773437 	 1E-5 	 0.01166 	 0.000787 	 4 	 0 	 
5.0019 	 79999.773437 	 1E-5 	 0.01166 	 0.000521 	 5 	 0 	 
5.0031 	 -79999.640625 	 -1E-5 	 -0.01165 	 -1.45887E-5 	 0 	 0 	 
5.0031 	 -79999.640625 	 -1E-5 	 -0.01165 	 0.000105 	 1 	 0 	 
5.0031 	 -79999.640625 	 -1E-5 	 -0.01165 	 -0.000664 	 2 	 0 	 
5.0031 	 -79999.640625 	 -1E-5 	 -0.01165 	 -0.000658 	 3 	 0 	 
5.0031 	 -79999.640625 	 -1E-5 	 -0.01165 	 -0.000533 	 4 	 0 	 
5.0031 	 -79999.640625 	 -1E-5 	 -0.01165 	 -0.000785 	 5 	 0 	 
5.0031 	 -79999.640625 	 -5E-6 	 -0.00582 	 -9.80476E-6 	 0 	 0 	 
5.0031 	 -79999.640625 	 -5E-6 	 -0.00582 	 0.000115 	 1 	 0 	 
5.0031 	 -79999.640625 	 -5E-6 	 -0.00582 	 -0.000334 	 2 	 0 	 
5.0031 	 -79999.640625 	 -5E-6 	 -0.00582 	 -0.000331 	 3 	 0 	 
5.0031 	 -79999.640625 	 -5E-6 	 -0.00582 	 -0.000203 	 4 	 0 	 
5.0031 	 -79999.640625 	 -5E-6 	 -0.00582 	 -0.000458 	 5 	 0 	 
5.0031 	 -79999.640625 	 0 	 -1E-5 	 -5.096161E-6 	 0 	 0 	 
5.0031 	 -79999.640625 	 0 	 -1E-5 	 0.000126 	 1 	 0 	 
5.0031 	 -79999.640625 	 0 	 -1E-5 	 -4.613581E-6 	 2 	 0 	 
5.0031 	 -79999.640625 	 0 	 -1E-5 	 -3.67192E-6 	 3 	 0 	 
5.0031 	 -79999.640625 	 0 	 -1E-5 	 0.000126 	 4 	 0 	 
5.0031 	 -79999.640625 	 0 	 -1E-5 	 -0.000131 	 5 	 0 	 
5.0031 	 -79999.640625 	 5E-6 	 0.00582 	 -5.147415E-7 	 0 	 0 	 
5.0031 	 -79999.640625 	 5E-6 	 0.00582 	 0.000137 	 1 	 0 	 
5.0031 	 -79999.640625 	 5E-6 	 0.00582 	 0.000325 	 2 	 0 	 
5.0031 	 -79999.640625 	 5E-6 	 0.00582 	 0.000324 	 3 	 0 	 
5.0031 	 -79999.640625 	 5E-6 	 0.00582 	 0.000456 	 4 	 0 	 
5.0031 	 -79999.640625 	 5E-6 	 0.00582 	 0.000195 	 5 	 0 	 
5.0031 	 -79999.640625 	 1E-5 	 0.01164 	 4.33822E-6 	 0 	 0 	 
5.0031 	 -79999.640625 	 1E-5 	 0.01164 	 0.000147 	 1 	 0 	 
5.0031 	 -79999.640625 	 1E-5 	 0.01164 	 0.000655 	 2 	 0 	 
5.0031 	 -79999.640625 	 1E-5 	 0.01164 	 0.000651 	 3 	 0 	 
5.0031 	 -79999.640625 	 1E-5 	 0.01164 	 0.000786 	 4 	 0 	 
5.0031 	 -79999.640625 	 1E-5 	 0.01164 	 0.000522 	 5 	 0 	 
4.9985 	 -60000.351562 	 -1E-5 	 -0.01167 	 -1.447694E-5 	 0 	 0 	 
4.9985 	 -60000.351562 	 -1E-5 	 -0.01167 	 0.000104 	 1 	 0 	 
4.9985 	 -60000.351562 	 -1E-5 	 -0.01167 	 -0.000666 	 2 	 0 	 
4.9985 	 -60000.351562 	 -1E-5 	 -0.01167 	 -0.00066 	 3 	 0 	 
4.9985 	 -60000.351562 	 -1E-5 	 -0.01167 	 -0.000536 	 4 	 0 	 
4.9985 	 -60000.351562 	 -1E-5 	 -0.01167 	 -0.000787 	 5 	 0 	 
4.9985 	 -60000.351562 	 -5E-6 	 -0.00583 	 -9.901981E-6 	 0 	 0 	 
4.9985 	 -60000.351562 	 -5E-6 	 -0.00583 	 0.000115 	 1 	 0 	 
4.9985 	 -60000.351562 	 -5E-6 	 -0.00583 	 -0.000335 	 2 	 0 	 
4.9985 	 -60000.351562 	 -5E-6 	 -0.00583 	 -0.000332 	 3 	 0 	 
4.9985 	 -60000.351562 	 -5E-6 	 -0.00583 	 -0.000205 	 4 	 0 	 
4.9985 	 -60000.351562 	 -5E-6 	 -0.00583 	 -0.000459 	 5 	 0 	 
4.9985 	 -60000.351562 	 0 	 -1E-5 	 -4.891586E-6 	 0 	 0 	 
4.9985 	 -60000.351562 	 0 	 -1E-5 	 0.000126 	 1 	 0 	 
4.9985 	 -60000.351562 	 0 	 -1E-5 	 -4.418552E-6 	 2 	 0 	 
4.9985 	 -60000.351562 	 0 	 -1E-5 	 -4.290638E-6 	 3 	 0 	 
4.9985 	 -60000.351562 	 0 	 -1E-5 	 0.000127 	 4 	 0 	 
4.9985 	 -60000.351562 	 0 	 -1E-5 	 -0.000131 	 5 	 0 	 
4.9985 	 -60000.351562 	 5E-6 	 0.00583 	 -2.968024E-7 	 0 	 0 	 
4.9985 	 -60000.351562 	 5E-6 	 0.00583 	 0.000136 	 1 	 0 	 
4.9985 	 -60000.351562 	 5E-6 	 0.00583 	 0.000326 	 2 	 0 	 
4.9985 	 -60000.351562 	 5E-6 	 0.00583 	 0.000324 	 3 	 0 	 
4.9985 	 -60000.351562 	 5E-6 	 0.00583 	 0.000457 	 4 	 0 	 
4.9985 	 -60000.351562 	 5E-6 	 0.00583 	 0.000197 	 5 	 0 	 
4.9985 	 -60000.351562 	 1E-5 	 0.01168 	 4.397698E-6 	 0 	 0 	 
4.9985 	 -60000.351562 	 1E-5 	 0.01168 	 0.000147 	 1 	 0 	 
4.9985 	 -60000.351562 	 1E-5 	 0.01168 	 0.000657 	 2 	 0 	 
4.9985 	 -60000.351562 	 1E-5 	 0.01168 	 0.000653 	 3 	 0 	 
4.9985 	 -60000.351562 	 1E-5 	 0.01168 	 0.000788 	 4 	 0 	 
4.9985 	 -60000.351562 	 1E-5 	 0.01168 	 0.000525 	 5 	 0 	 
4.9985 	 -40000.382812 	 -1E-5 	 -0.01171 	 -1.464539E-5 	 0 	 0 	 
4.9985 	 -40000.382812 	 -1E-5 	 -0.01171 	 0.000105 	 1 	 0 	 
4.9985 	 -40000.382812 	 -1E-5 	 -0.01171 	 -0.000668 	 2 	 0 	 
4.9985 	 -40000.382812 	 -1E-5 	 -0.01171 	 -0.000663 	 3 	 0 	 
4.9985 	 -40000.382812 	 -1E-5 	 -0.01171 	 -0.000538 	 4 	 0 	 
4.9985 	 -40000.382812 	 -1E-5 	 -0.01171 	 -0.000789 	 5 	 0 	 
4.9985 	 -40000.382812 	 -5E-6 	 -0.00586 	 -9.727953E-6 	 0 	 0 	 
4.9985 	 -40000.382812 	 -5E-6 	 -0.00586 	 0.000115 	 1 	 0 	 
4.9985 	 -40000.382812 	 -5E-6 	 -0.00586 	 -0.000336 	 2 	 0 	 
4.9985 	 -40000.382812 	 -5E-6 	 -0.00586 	 -0.000334 	 3 	 0 	 
4.9985 	 -40000.382812 	 -5E-6 	 -0.00586 	 -0.000206 	 4 	 0 	 
4.9985 	 -40000.382812 	 -5E-6 	 -0.00586 	 -0.00046 	 5 	 0 	 
4.9985 	 -40000.382812 	 0 	 -2E-5 	 -5.162101E-6 	 0 	 0 	 
4.9985 	 -40000.382812 	 0 	 -2E-5 	 0.000126 	 1 	 0 	 
4.9985 	 -40000.382812 	 0 	 -2E-5 	 -4.246874E-6 	 2 	 0 	 
4.9985 	 -40000.382812 	 0 	 -2E-5 	 -4.064916E-6 	 3 	 0 	 
4.9985 	 -40000.382812 	 0 	 -2E-5 	 0.000126 	 4 	 0 	 
4.9985 	 -40000.382812 	 0 	 -2E-5 	 -0.000131 	 5 	 0 	 
4.9985 	 -40000.382812 	 5E-6 	 0.00585 	 -3.038517E-7 	 0 	 0 	 
4.9985 	 -40000.382812 	 5E-6 	 0.00585 	 0.000135 	 1 	 0 	 
4.9985 	 -40000.382812 	 5E-6 	 0.00585 	 0.000327 	 2 	 0 	 
4.9985 	 -40000.382812 	 5E-6 	 0.00585 	 0.000326 	 3 	 0 	 
4.9985 	 -40000.382812 	 5E-6 	 0.00585 	 0.000458 	 4 	 0 	 
4.9985 	 -40000.382812 	 5E-6 	 0.00585 	 0.000198 	 5 	 0 	 
4.9985 	 -40000.382812 	 1E-5 	 0.01172 	 4.266113E-6 	 0 	 0 	 
4.9985 	 -40000.382812 	 1E-5 	 0.01172 	 0.000146 	 1 	 0 	 
4.9985 	 -40000.382812 	 1E-5 	 0.01172 	 0.000659 	 2 	 0 	 
4.9985 	 -40000.382812 	 1E-5 	 0.01172 	 0.000655 	 3 	 0 	 
4.9985 	 -40000.382812 	 1E-5 	 0.01172 	 0.00079 	 4 	 0 	 
4.9985 	 -40000.382812 	 1E-5 	 0.01172 	 0.000527 	 5 	 0 	 
4.9996 	 -20000.521484 	 -1E-5 	 -0.01175 	 -1.353557E-5 	 0 	 0 	 
4.9996 	 -20000.521484 	 -1E-5 	 -0.01175 	 0.000106 	 1 	 0 	 
4.9996 	 -20000.521484 	 -1E-5 	 -0.01175 	 -0.00067 	 2 	 0 	 
4.9996 	 -20000.521484 	 -1E-5 	 -0.01175 	 -0.000665 	 3 	 0 	 
4.9996 	 -20000.521484 	 -1E-5 	 -0.01175 	 -0.00054 	 4 	 0 	 
4.9996 	 -20000.521484 	 -1E-5 	 -0.01175 	 -0.000792 	 5 	 0 	 
4.9996 	 -20000.521484 	 -5E-6 	 -0.00587 	 -9.064737E-6 	 0 	 0 	 
4.9996 	 -20000.521484 	 -5E-6 	 -0.00587 	 0.000115 	 1 	 0 	 
4.9996 	 -20000.521484 	 -5E-6 	 -0.00587 	 -0.000337 	 2 	 0 	 
4.9996 	 -20000.521484 	 -5E-6 	 -0.00587 	 -0.000335 	 3 	 0 	 
4.9996 	 -20000.521484 	 -5E-6 	 -0.00587 	 -0.000207 	 4 	 0 	 
4.9996 	 -20000.521484 	 -5E-6 	 -0.00587 	 -0.000461 	 5 	 0 	 
4.9996 	 -20000.521484 	 0 	 -1E-5 	 -5.003346E-6 	 0 	 0 	 
4.9996 	 -20000.521484 	 0 	 -1E-5 	 0.000125 	 1 	 0 	 
4.9996 	 -20000.521484 	 0 	 -1E-5 	 -4.481849E-6 	 2 	 0 	 
4.9996 	 -20000.521484 	 0 	 -1E-5 	 -4.118225E-6 	 3 	 0 	 
4.9996 	 -20000.521484 	 0 	 -1E-5 	 0.000126 	 4 	 0 	 
4.9996 	 -20000.521484 	 0 	 -1E-5 	 -0.000131 	 5 	 0 	 
4.9996 	 -20000.521484 	 5E-6 	 0.00588 	 -5.292805E-7 	 0 	 0 	 
4.9996 	 -20000.521484 	 5E-6 	 0.00588 	 0.000135 	 1 	 0 	 
4.9996 	 -20000.521484 	 5E-6 	 0.00588 	 0.000329 	 2 	 0 	 
4.9996 	 -20000.521484 	 5E-6 	 0.00588 	 0.000327 	 3 	 0 	 
4.9996 	 -20000.521484 	 5E-6 	 0.00588 	 0.000459 	 4 	 0 	 
4.9996 	 -20000.521484 	 5E-6 	 0.00588 	 0.000199 	 5 	 0 	 
4.9996 	 -20000.521484 	 1E-5 	 0.01177 	 3.608477E-6 	 0 	 0 	 
4.9996 	 -20000.521484 	 1E-5 	 0.01177 	 0.000145 	 1 	 0 	 
4.9996 	 -20000.521484 	 1E-5 	 0.01177 	 0.000662 	 2 	 0 	 
4.9996 	 -20000.521484 	 1E-5 	 0.01177 	 0.000658 	 3 	 0 	 
4.9996 	 -20000.521484 	 1E-5 	 0.01177 	 0.000793 	 4 	 0 	 
4.9996 	 -20000.521484 	 1E-5 	 0.01177 	 0.00053 	 5 	 0 	 
4.9996 	 -0.271154 	 -1E-5 	 -0.0118 	 -1.118671E-5 	 0 	 0 	 
4.9996 	 -0.271154 	 -1E-5 	 -0.0118 	 0.000109 	 1 	 0 	 
4.9996 	 -0.271154 	 -1E-5 	 -0.0118 	 -0.000673 	 2 	 0 	 
4.9996 	 -0.271154 	 -1E-5 	 -0.0118 	 -0.000668 	 3 	 0 	 
4.9996 	 -0.271154 	 -1E-5 	 -0.0118 	 -0.000543 	 4 	 0 	 
4.9996 	 -0.271154 	 -1E-5 	 -0.0118 	 -0.000794 	 5 	 0 	 
4.9996 	 -0.271154 	 -5E-6 	 -0.0059 	 -8.023505E-6 	 0 	 0 	 
4.9996 	 -0.271154 	 -5E-6 	 -0.0059 	 0.000117 	 1 	 0 	 
4.9996 	 -0.271154 	 -5E-6 	 -0.0059 	 -0.000339 	 2 	 0 	 
4.9996 	 -0.271154 	 -5E-6 	 -0.0059 	 -0.000336 	 3 	 0 	 
4.9996 	 -0.271154 	 -5E-6 	 -0.0059 	 -0.000209 	 4 	 0 	 
4.9996 	 -0.271154 	 -5E-6 	 -0.0059 	 -0.000462 	 5 	 0 	 
4.9996 	 -0.271154 	 0 	 -1E-5 	 -5.194997E-6 	 0 	 0 	 
4.9996 	 -0.271154 	 0 	 -1E-5 	 0.000125 	 1 	 0 	 
4.9996 	 -0.271154 	 0 	 -1E-5 	 -4.730335E-6 	 2 	 0 	 
4.9996 	 -0.271154 	 0 	 -1E-5 	 -4.299156E-6 	 3 	 0 	 
4.9996 	 -0.271154 	 0 	 -1E-5 	 0.000126 	 4 	 0 	 
4.9996 	 -0.271154 	 0 	 -1E-5 	 -0.00013 	 5 	 0 	 
4.9996 	 -0.271154 	 5E-6 	 0.00589 	 -2.139885E-6 	 0 	 0 	 
4.9996 	 -0.271154 	 5E-6 	 0.00589 	 0.000134 	 1 	 0 	 
4.9996 	 -0.271154 	 5E-6 	 0.00589 	 0.00033 	 2 	 0 	 
4.9996 	 -0.271154 	 5E-6 	 0.00589 	 0.000328 	 3 	 0 	 
4.9996 	 -0.271154 	 5E-6 	 0.00589 	 0.00046 	 4 	 0 	 
